"Funding","Accommodation","Distance","FinLit","StudyHrs","Outings","Spending"
1,3,"Close","High","Moderate","High",7303.25
1,3,"Close","High","Moderate","High",7863
1,3,"Close","High","Moderate","High",4879.33
1,3,"Close","High","Moderate","High",8124.52
1,3,"Close","High","Moderate","High",6244.77
1,3,"Close","High","Moderate","High",7278.56
1,3,"Close","High","Moderate","High",5551.08
0,1,"Far","High","Moderate","High",4937.4
0,1,"Far","High","Moderate","High",4407
0,1,"Far","High","Moderate","High",4674.99
0,1,"Far","High","Moderate","High",9086.55
0,1,"Far","High","Moderate","High",4708.69
0,1,"Far","High","Moderate","High",3567.51
0,1,"Far","High","Moderate","High",4484.08
0,1,"Far","High","Moderate","High",1967.12
0,1,"Far","High","Moderate","High",4570.06
0,1,"Far","High","Moderate","High",3141.8
0,1,"Far","High","Moderate","High",4241.06
0,1,"Far","High","Moderate","High",6117.34
0,1,"Far","High","Moderate","High",4175.17
0,1,"Far","High","Moderate","High",5095.42
0,1,"Far","High","Moderate","High",4762.19
1,1,"Far","High","Moderate","High",8649.41
1,1,"Far","High","Moderate","High",7194.22
1,1,"Far","High","Moderate","High",5606.08
1,1,"Far","High","Moderate","High",2952.9
1,1,"Far","High","Moderate","High",8199.61
1,1,"Far","High","Moderate","High",6823.43
1,1,"Far","High","Moderate","High",4875.09
1,1,"Far","High","Moderate","High",4644.75
1,1,"Far","High","Moderate","High",3464.46
1,1,"Far","High","Moderate","High",5195.96
1,1,"Far","High","Moderate","High",7055.03
1,1,"Far","High","Moderate","High",3561.49
1,1,"Far","High","Moderate","High",4454.61
1,1,"Far","High","Moderate","High",5431.57
1,1,"Far","High","Moderate","High",6395.53
0,2,"Far","High","Moderate","High",5361.84
0,2,"Far","High","Moderate","High",6556.68
0,2,"Far","High","Moderate","High",3460.36
0,2,"Far","High","Moderate","High",5704.67
0,2,"Far","High","Moderate","High",6561.64
0,2,"Far","High","Moderate","High",3539.29
0,2,"Far","High","Moderate","High",2311.73
0,2,"Far","High","Moderate","High",3472.75
0,2,"Far","High","Moderate","High",5825.72
0,2,"Far","High","Moderate","High",4273.45
0,2,"Far","High","Moderate","High",5492.48
0,2,"Far","High","Moderate","High",4547.35
0,2,"Far","High","Moderate","High",2033.29
0,2,"Far","High","Moderate","High",2051.57
0,2,"Far","High","Moderate","High",3064.18
1,2,"Far","High","Moderate","High",4487.35
1,2,"Far","High","Moderate","High",5696.05
1,2,"Far","High","Moderate","High",2662.02
1,2,"Far","High","Moderate","High",8033.13
1,2,"Far","High","Moderate","High",1679.86
1,2,"Far","High","Moderate","High",6131.22
1,2,"Far","High","Moderate","High",3243.5
1,2,"Far","High","Moderate","High",7627.12
1,2,"Far","High","Moderate","High",6468.86
1,2,"Far","High","Moderate","High",6150.16
1,2,"Far","High","Moderate","High",5165.9
1,2,"Far","High","Moderate","High",9393.67
1,2,"Far","High","Moderate","High",4509.45
1,2,"Far","High","Moderate","High",6424.16
1,2,"Far","High","Moderate","High",5841.87
0,3,"Far","High","Moderate","High",10943.41
0,3,"Far","High","Moderate","High",6468.71
0,3,"Far","High","Moderate","High",10043.98
0,3,"Far","High","Moderate","High",7909.05
0,3,"Far","High","Moderate","High",7347.43
0,3,"Far","High","Moderate","High",10346.77
0,3,"Far","High","Moderate","High",10011.24
0,3,"Far","High","Moderate","High",6698.94
0,3,"Far","High","Moderate","High",6868.57
0,3,"Far","High","Moderate","High",5863.28
0,3,"Far","High","Moderate","High",7044.22
0,3,"Far","High","Moderate","High",6853.61
0,3,"Far","High","Moderate","High",7889.17
0,3,"Far","High","Moderate","High",9346
0,3,"Far","High","Moderate","High",7490.64
1,3,"Far","High","Moderate","High",8605.26
1,3,"Far","High","Moderate","High",5954.83
1,3,"Far","High","Moderate","High",5922.53
1,3,"Far","High","Moderate","High",7120.32
1,3,"Far","High","Moderate","High",9430.04
1,3,"Far","High","Moderate","High",8992.65
1,3,"Far","High","Moderate","High",11851.33
1,3,"Far","High","Moderate","High",8826.54
1,3,"Far","High","Moderate","High",8832.64
1,3,"Far","High","Moderate","High",6435.74
1,3,"Far","High","Moderate","High",7431.42
1,3,"Far","High","Moderate","High",8778.36
1,3,"Far","High","Moderate","High",8288.59
1,3,"Far","High","Moderate","High",9649.62
1,3,"Far","High","Moderate","High",7835.1
0,1,"Close","Low","High","High",5688.42
0,1,"Close","Low","High","High",6514.97
0,1,"Close","Low","High","High",5955.2
0,1,"Close","Low","High","High",5437.48
0,1,"Close","Low","High","High",4830.52
0,1,"Close","Low","High","High",3779.99
0,1,"Close","Low","High","High",1200
0,1,"Close","Low","High","High",6068.74
0,1,"Close","Low","High","High",7718.15
0,1,"Close","Low","High","High",4333.38
0,1,"Close","Low","High","High",6901.52
0,1,"Close","Low","High","High",2093.89
0,1,"Close","Low","High","High",2111.55
0,1,"Close","Low","High","High",4563.39
0,1,"Close","Low","High","High",4944.32
1,1,"Close","Low","High","High",5611.52
1,1,"Close","Low","High","High",4107.65
1,1,"Close","Low","High","High",9474.2
1,1,"Close","Low","High","High",3670.16
1,1,"Close","Low","High","High",3860.43
1,1,"Close","Low","High","High",6351.28
1,1,"Close","Low","High","High",5564.61
1,1,"Close","Low","High","High",1200
1,1,"Close","Low","High","High",5973.18
1,1,"Close","Low","High","High",4974.07
1,1,"Close","Low","High","High",5408.86
1,1,"Close","Low","High","High",5683.43
1,1,"Close","Low","High","High",5537.03
1,1,"Close","Low","High","High",5219.27
1,1,"Close","Low","High","High",4176.84
0,2,"Close","Low","High","High",6418.86
0,2,"Close","Low","High","High",9742.88
0,2,"Close","Low","High","High",5074.23
0,2,"Close","Low","High","High",6709.76
0,2,"Close","Low","High","High",5958.79
0,2,"Close","Low","High","High",7574.29
0,2,"Close","Low","High","High",6091.84
0,2,"Close","Low","High","High",4986.06
0,2,"Close","Low","High","High",4955.16
0,2,"Close","Low","High","High",6874.78
0,2,"Close","Low","High","High",5641.96
0,2,"Close","Low","High","High",7222.22
0,2,"Close","Low","High","High",3269.31
0,2,"Close","Low","High","High",7257.81
0,2,"Close","Low","High","High",8088.26
1,2,"Close","Low","High","High",6588.84
1,2,"Close","Low","High","High",6678.09
1,2,"Close","Low","High","High",9803.03
1,2,"Close","Low","High","High",8399.13
1,2,"Close","Low","High","High",3992.01
1,2,"Close","Low","High","High",7057.84
1,2,"Close","Low","High","High",6403.51
1,2,"Close","Low","High","High",5929.03
1,2,"Close","Low","High","High",7202.85
1,2,"Close","Low","High","High",4726
1,2,"Close","Low","High","High",5792.92
1,2,"Close","Low","High","High",5822.03
1,2,"Close","Low","High","High",6965.11
1,2,"Close","Low","High","High",6440.63
1,2,"Close","Low","High","High",8063.62
0,3,"Close","Low","High","High",10373.67
0,3,"Close","Low","High","High",9771.17
0,3,"Close","Low","High","High",11317.07
0,3,"Close","Low","High","High",10746.26
0,3,"Close","Low","High","High",9318.53
0,3,"Close","Low","High","High",7235.35
0,3,"Close","Low","High","High",6981.74
0,3,"Close","Low","High","High",9391
0,3,"Close","Low","High","High",8640.22
0,3,"Close","Low","High","High",9187.2
0,3,"Close","Low","High","High",8862.68
0,3,"Close","Low","High","High",10145.69
0,3,"Close","Low","High","High",8020.03
0,3,"Close","Low","High","High",11299.1
0,3,"Close","Low","High","High",8480.01
1,3,"Close","Low","High","High",10603.37
1,3,"Close","Low","High","High",7626.84
1,3,"Close","Low","High","High",9000.44
1,3,"Close","Low","High","High",7445.76
1,3,"Close","Low","High","High",5741.24
1,3,"Close","Low","High","High",6273.01
1,3,"Close","Low","High","High",11744.83
1,3,"Close","Low","High","High",6686.56
1,3,"Close","Low","High","High",5143.54
1,3,"Close","Low","High","High",7817.51
1,3,"Close","Low","High","High",7048.48
1,3,"Close","Low","High","High",9389.18
1,3,"Close","Low","High","High",8054.58
1,3,"Close","Low","High","High",8600.5
1,3,"Close","Low","High","High",7836.72
0,1,"Far","Low","High","High",5357.82
0,1,"Far","Low","High","High",6295.56
0,1,"Far","Low","High","High",6816.06
0,1,"Far","Low","High","High",4122.05
0,1,"Far","Low","High","High",8552.73
0,1,"Far","Low","High","High",7186.26
0,1,"Far","Low","High","High",4619.03
0,1,"Far","Low","High","High",3981.04
0,1,"Far","Low","High","High",6490.33
0,1,"Far","Low","High","High",4003.87
0,1,"Far","Low","High","High",3434.06
0,1,"Far","Low","High","High",2875.38
0,1,"Far","Low","High","High",5812.38
0,1,"Far","Low","High","High",6494.91
0,1,"Far","Low","High","High",4201.2
1,1,"Far","Low","High","High",8046.95
1,1,"Far","Low","High","High",2913
1,1,"Far","Low","High","High",4497.94
1,1,"Far","Low","High","High",5799.77
1,1,"Far","Low","High","High",6126.08
1,1,"Far","Low","High","High",3685.27
1,1,"Far","Low","High","High",6295.62
1,1,"Far","Low","High","High",5025.28
1,1,"Far","Low","High","High",4696.41
1,1,"Far","Low","High","High",3109.32
1,1,"Far","Low","High","High",5336.63
1,1,"Far","Low","High","High",5384.78
1,1,"Far","Low","High","High",7511.8
1,1,"Far","Low","High","High",2434.67
1,1,"Far","Low","High","High",9033.02
0,2,"Far","Low","High","High",5518.42
0,2,"Far","Low","High","High",7869.35
0,2,"Far","Low","High","High",6490.48
0,2,"Far","Low","High","High",7465.68
0,2,"Far","Low","High","High",6698.3
0,2,"Far","Low","High","High",5342.54
0,2,"Far","Low","High","High",5191.43
0,2,"Far","Low","High","High",3961.33
0,2,"Far","Low","High","High",6839.49
0,2,"Far","Low","High","High",3928.59
0,2,"Far","Low","High","High",5949.99
0,2,"Far","Low","High","High",5129.4
0,2,"Far","Low","High","High",6356.61
0,2,"Far","Low","High","High",8017.33
0,2,"Far","Low","High","High",3353.31
1,2,"Far","Low","High","High",7076.42
1,2,"Far","Low","High","High",5917.23
1,2,"Far","Low","High","High",7345.16
1,2,"Far","Low","High","High",4858.99
1,2,"Far","Low","High","High",4331.93
1,2,"Far","Low","High","High",7135.46
1,2,"Far","Low","High","High",7061.67
1,2,"Far","Low","High","High",7557.93
1,2,"Far","Low","High","High",4833.93
1,2,"Far","Low","High","High",3530.19
1,2,"Far","Low","High","High",9151.79
1,2,"Far","Low","High","High",6257.99
1,2,"Far","Low","High","High",6612.37
1,2,"Far","Low","High","High",6611.16
1,2,"Far","Low","High","High",5878.76
0,3,"Far","Low","High","High",6032.49
0,3,"Far","Low","High","High",8691.03
0,3,"Far","Low","High","High",7214.52
0,3,"Far","Low","High","High",7641.31
0,3,"Far","Low","High","High",10930.37
0,3,"Far","Low","High","High",8611.71
0,3,"Far","Low","High","High",6300.16
0,3,"Far","Low","High","High",7124.49
0,3,"Far","Low","High","High",7902.16
0,3,"Far","Low","High","High",11569.94
0,3,"Far","Low","High","High",9035.19
0,3,"Far","Low","High","High",8651.89
0,3,"Far","Low","High","High",8577.13
0,3,"Far","Low","High","High",8349.94
0,3,"Far","Low","High","High",7326.73
1,3,"Far","Low","High","High",8468.84
1,3,"Far","Low","High","High",10227.97
1,3,"Far","Low","High","High",7882.07
1,3,"Far","Low","High","High",5924.78
1,3,"Far","Low","High","High",11528.62
1,3,"Far","Low","High","High",9007.05
1,3,"Far","Low","High","High",10349.17
1,3,"Far","Low","High","High",8371.42
1,3,"Far","Low","High","High",10935.99
1,3,"Far","Low","High","High",9779.38
1,3,"Far","Low","High","High",11076.62
1,3,"Far","Low","High","High",10782.5
1,3,"Far","Low","High","High",10019.83
1,3,"Far","Low","High","High",4986.88
1,3,"Far","Low","High","High",7966.33
0,1,"Close","Moderate","High","High",1612.31
0,1,"Close","Moderate","High","High",2380.31
0,1,"Close","Moderate","High","High",3541.02
0,1,"Close","Moderate","High","High",4158.09
0,1,"Close","Moderate","High","High",3921.9
0,1,"Close","Moderate","High","High",6758.17
0,1,"Close","Moderate","High","High",4526.44
0,1,"Close","Moderate","High","High",6848.05
0,1,"Close","Moderate","High","High",4942.96
0,1,"Close","Moderate","High","High",3944.15
0,1,"Close","Moderate","High","High",4789.57
0,1,"Close","Moderate","High","High",1200
0,1,"Close","Moderate","High","High",6557.14
0,1,"Close","Moderate","High","High",4257.44
0,1,"Close","Moderate","High","High",6099.75
1,1,"Close","Moderate","High","High",5648.07
1,1,"Close","Moderate","High","High",4949.83
1,1,"Close","Moderate","High","High",4704.6
1,1,"Close","Moderate","High","High",6606.4
1,1,"Close","Moderate","High","High",4786.55
1,1,"Close","Moderate","High","High",4141.33
1,1,"Close","Moderate","High","High",6677.72
1,1,"Close","Moderate","High","High",4761.46
1,1,"Close","Moderate","High","High",4769.11
1,1,"Close","Moderate","High","High",6017.68
1,1,"Close","Moderate","High","High",6127.92
1,1,"Close","Moderate","High","High",5222.51
1,1,"Close","Moderate","High","High",5421.29
1,1,"Close","Moderate","High","High",5958.11
1,1,"Close","Moderate","High","High",5841.26
0,2,"Close","Moderate","High","High",2631.55
0,2,"Close","Moderate","High","High",6252.67
0,2,"Close","Moderate","High","High",4812.88
0,2,"Close","Moderate","High","High",2739.75
0,2,"Close","Moderate","High","High",2634.95
0,2,"Close","Moderate","High","High",3403.48
0,2,"Close","Moderate","High","High",7707.68
0,2,"Close","Moderate","High","High",6502.76
0,2,"Close","Moderate","High","High",4815.94
0,2,"Close","Moderate","High","High",6443.94
0,2,"Close","Moderate","High","High",5057.26
0,2,"Close","Moderate","High","High",1360.56
0,2,"Close","Moderate","High","High",5766.67
0,2,"Close","Moderate","High","High",5512.37
0,2,"Close","Moderate","High","High",6161.08
1,2,"Close","Moderate","High","High",4525.24
1,2,"Close","Moderate","High","High",7017.05
1,2,"Close","Moderate","High","High",5188.58
1,2,"Close","Moderate","High","High",4605.21
1,2,"Close","Moderate","High","High",3647.59
1,2,"Close","Moderate","High","High",6378.33
1,2,"Close","Moderate","High","High",3672.39
1,2,"Close","Moderate","High","High",4739.55
1,2,"Close","Moderate","High","High",8885.29
1,2,"Close","Moderate","High","High",3458.38
1,2,"Close","Moderate","High","High",5703.79
1,2,"Close","Moderate","High","High",6907.39
1,2,"Close","Moderate","High","High",6564.22
1,2,"Close","Moderate","High","High",4765.2
1,2,"Close","Moderate","High","High",6032.63
0,3,"Close","Moderate","High","High",7482.88
0,3,"Close","Moderate","High","High",7247.29
0,3,"Close","Moderate","High","High",7742.74
0,3,"Close","Moderate","High","High",4876.59
0,3,"Close","Moderate","High","High",10690.41
0,3,"Close","Moderate","High","High",8871.46
0,3,"Close","Moderate","High","High",9140.16
0,3,"Close","Moderate","High","High",8518.99
0,3,"Close","Moderate","High","High",9953.31
0,3,"Close","Moderate","High","High",6907.43
0,3,"Close","Moderate","High","High",6977.03
0,3,"Close","Moderate","High","High",7146.94
0,3,"Close","Moderate","High","High",9273.23
0,3,"Close","Moderate","High","High",8442.64
0,3,"Close","Moderate","High","High",7511.41
1,3,"Close","Moderate","High","High",8569.4
1,3,"Close","Moderate","High","High",9571.9
1,3,"Close","Moderate","High","High",5825.2
1,3,"Close","Moderate","High","High",6004.75
1,3,"Close","Moderate","High","High",5963.51
1,3,"Close","Moderate","High","High",9869.09
1,3,"Close","Moderate","High","High",11717.25
1,3,"Close","Moderate","High","High",7633.12
1,3,"Close","Moderate","High","High",6681.63
1,3,"Close","Moderate","High","High",9397.27
1,3,"Close","Moderate","High","High",5527.38
1,3,"Close","Moderate","High","High",7001.37
1,3,"Close","Moderate","High","High",10835.31
1,3,"Close","Moderate","High","High",6476.35
1,3,"Close","Moderate","High","High",7115.74
0,1,"Far","Moderate","High","High",2602.44
0,1,"Far","Moderate","High","High",5705.74
0,1,"Far","Moderate","High","High",3676.39
0,1,"Far","Moderate","High","High",5118.36
0,1,"Far","Moderate","High","High",7040.22
0,1,"Far","Moderate","High","High",7963.2
0,1,"Far","Moderate","High","High",6440.88
0,1,"Far","Moderate","High","High",5315.19
0,1,"Far","Moderate","High","High",5667.38
0,1,"Far","Moderate","High","High",3922.58
0,1,"Far","Moderate","High","High",2107.79
0,1,"Far","Moderate","High","High",2534.89
0,1,"Far","Moderate","High","High",4568.49
0,1,"Far","Moderate","High","High",5401.63
0,1,"Far","Moderate","High","High",3863.57
1,1,"Far","Moderate","High","High",6819.1
1,1,"Far","Moderate","High","High",6825.38
1,1,"Far","Moderate","High","High",5497.44
1,1,"Far","Moderate","High","High",7148.06
1,1,"Far","Moderate","High","High",6479.43
1,1,"Far","Moderate","High","High",7692.8
1,1,"Far","Moderate","High","High",8816.66
1,1,"Far","Moderate","High","High",3611.04
1,1,"Far","Moderate","High","High",6712.55
1,1,"Far","Moderate","High","High",4779.64
1,1,"Far","Moderate","High","High",6356.62
1,1,"Far","Moderate","High","High",5266.14
1,1,"Far","Moderate","High","High",2833.29
1,1,"Far","Moderate","High","High",4344.6
1,1,"Far","Moderate","High","High",3222.78
0,2,"Far","Moderate","High","High",3789.15
0,2,"Far","Moderate","High","High",2213.66
0,2,"Far","Moderate","High","High",5624.46
0,2,"Far","Moderate","High","High",3518.36
0,2,"Far","Moderate","High","High",5364.98
0,2,"Far","Moderate","High","High",5790.49
0,2,"Far","Moderate","High","High",5553.04
0,2,"Far","Moderate","High","High",4636.58
0,2,"Far","Moderate","High","High",5300.32
0,2,"Far","Moderate","High","High",4732.54
0,2,"Far","Moderate","High","High",6295.71
0,2,"Far","Moderate","High","High",3294.7
0,2,"Far","Moderate","High","High",7959.51
0,2,"Far","Moderate","High","High",3753.64
0,2,"Far","Moderate","High","High",4866.41
1,2,"Far","Moderate","High","High",6351.87
1,2,"Far","Moderate","High","High",4399.78
1,2,"Far","Moderate","High","High",5804.02
1,2,"Far","Moderate","High","High",8766.97
1,2,"Far","Moderate","High","High",6408.66
1,2,"Far","Moderate","High","High",6926.82
1,2,"Far","Moderate","High","High",7979.73
1,2,"Far","Moderate","High","High",7160.23
1,2,"Far","Moderate","High","High",6490.78
1,2,"Far","Moderate","High","High",7116.96
1,2,"Far","Moderate","High","High",6247.87
1,2,"Far","Moderate","High","High",7518.79
1,2,"Far","Moderate","High","High",5419.62
1,2,"Far","Moderate","High","High",5360.94
1,2,"Far","Moderate","High","High",8285.48
0,3,"Far","Moderate","High","High",12756.69
0,3,"Far","Moderate","High","High",8493.46
0,3,"Far","Moderate","High","High",9492.08
0,3,"Far","Moderate","High","High",8103.76
0,3,"Far","Moderate","High","High",5164.62
0,3,"Far","Moderate","High","High",6394.83
0,3,"Far","Moderate","High","High",9371.88
0,3,"Far","Moderate","High","High",7568.39
