"student_spending","hours_study_cat","fin_lit_cat","living_arr","funding_cat","social_outings_cat","distance_cat"
2977.5009571206,"High","High","On-campus","NSFAS","High","Far"
3112.95717607643,"High","High","On-campus","NSFAS","High","Far"
2978.56366990709,"High","High","On-campus","NSFAS","High","Far"
2593.78370620285,"High","High","On-campus","NSFAS","High","Far"
2779.6199713849,"High","High","On-campus","NSFAS","High","Far"
2724.62241223619,"High","High","On-campus","NSFAS","High","Far"
3485.24313176605,"Low","Low","Off-campus","NSFAS","High","Far"
3864.35205278518,"Low","Low","Off-campus","NSFAS","High","Far"
3593.92666808205,"Low","Low","Off-campus","NSFAS","High","Far"
3534.84394526322,"Low","Low","Off-campus","NSFAS","High","Far"
3981.37636534148,"Low","Low","Off-campus","NSFAS","High","Far"
3623.01702822341,"Low","Low","Off-campus","NSFAS","High","Far"
3763.9878123726,"Low","Low","Off-campus","NSFAS","High","Far"
3556.57110577964,"Low","Low","Off-campus","NSFAS","High","Far"
3813.98610646329,"Low","Low","Off-campus","NSFAS","High","Far"
3923.08663828762,"Low","Low","Off-campus","NSFAS","High","Far"
3925.63631366673,"Low","Low","Off-campus","NSFAS","High","Far"
3531.18550569265,"Low","Low","Off-campus","NSFAS","High","Far"
4114.51056250664,"Low","Low","Off-campus","NSFAS","High","Far"
4173.2429282611,"Low","Low","Off-campus","NSFAS","High","Far"
3893.22760660269,"Low","Low","Off-campus","NSFAS","High","Far"
3839.36988697109,"Low","Low","Off-campus","NSFAS","High","Far"
3819.33572583027,"Low","Low","Off-campus","NSFAS","High","Far"
3864.38648648494,"Low","Low","Off-campus","NSFAS","High","Far"
3894.10589718066,"Low","Low","Off-campus","NSFAS","High","Far"
3834.20590473704,"Low","Low","Off-campus","NSFAS","High","Far"
3963.45579272868,"High","Low","Off-campus","NSFAS","High","Far"
3716.05786440562,"High","Low","Off-campus","NSFAS","High","Far"
4082.33623212554,"High","Low","Off-campus","NSFAS","High","Far"
3790.57929705734,"High","Low","Off-campus","NSFAS","High","Far"
3361.07649586596,"High","Low","Off-campus","NSFAS","High","Far"
3775.06990765415,"High","Low","Off-campus","NSFAS","High","Far"
3911.75511316347,"High","Low","Off-campus","NSFAS","High","Far"
4107.50791820843,"High","Low","Off-campus","NSFAS","High","Far"
3815.05260815378,"High","Low","Off-campus","NSFAS","High","Far"
3314.98269958225,"High","Low","Off-campus","NSFAS","High","Far"
3801.20794148134,"High","Low","Off-campus","NSFAS","High","Far"
3500.19701950813,"High","Low","Off-campus","NSFAS","High","Far"
3555.97357408756,"High","Low","Off-campus","NSFAS","High","Far"
3543.59323719126,"High","Low","Off-campus","NSFAS","High","Far"
3600.19326887186,"High","Low","Off-campus","NSFAS","High","Far"
4084.28227263917,"High","Low","Off-campus","NSFAS","High","Far"
3592.11777511404,"High","Low","Off-campus","NSFAS","High","Far"
3690.23430651176,"High","Low","Off-campus","NSFAS","High","Far"
3846.04336535006,"High","Low","Off-campus","NSFAS","High","Far"
4022.5949063948,"High","Low","Off-campus","NSFAS","High","Far"
3333.32374748125,"Low","Medium","Off-campus","NSFAS","High","Far"
3293.4440340325,"Low","Medium","Off-campus","NSFAS","High","Far"
3370.34606944654,"Low","Medium","Off-campus","NSFAS","High","Far"
3207.07032519166,"Low","Medium","Off-campus","NSFAS","High","Far"
3730.00833736745,"Low","Medium","Off-campus","NSFAS","High","Far"
2954.51046647526,"Low","Medium","Off-campus","NSFAS","High","Far"
3368.07698066127,"Low","Medium","Off-campus","NSFAS","High","Far"
3139.71499447653,"Low","Medium","Off-campus","NSFAS","High","Far"
3010.80380395256,"Low","Medium","Off-campus","NSFAS","High","Far"
3507.16454926982,"Low","Medium","Off-campus","NSFAS","High","Far"
3884.55891533069,"Low","Medium","Off-campus","NSFAS","High","Far"
3908.66008869996,"Low","Medium","Off-campus","NSFAS","High","Far"
3359.30594791181,"Low","Medium","Off-campus","NSFAS","High","Far"
3325.76107287044,"Low","Medium","Off-campus","NSFAS","High","Far"
3365.4434241321,"Low","Medium","Off-campus","NSFAS","High","Far"
3677.52755794596,"Low","Medium","Off-campus","NSFAS","High","Far"
2859.57575925499,"Low","Medium","Off-campus","NSFAS","High","Far"
3561.92511860557,"Low","Medium","Off-campus","NSFAS","High","Far"
3398.61490474811,"Low","Medium","Off-campus","NSFAS","High","Far"
3314.01537578722,"Low","Medium","Off-campus","NSFAS","High","Far"
2998.46999216997,"High","Medium","Off-campus","NSFAS","High","Far"
3448.54339555426,"High","Medium","Off-campus","NSFAS","High","Far"
3087.73580688603,"High","Medium","Off-campus","NSFAS","High","Far"
3496.17303170192,"High","Medium","Off-campus","NSFAS","High","Far"
3276.27458062165,"High","Medium","Off-campus","NSFAS","High","Far"
3511.57993104589,"High","Medium","Off-campus","NSFAS","High","Far"
3615.25101984595,"High","Medium","Off-campus","NSFAS","High","Far"
3374.06530820051,"High","Medium","Off-campus","NSFAS","High","Far"
3244.400385946,"High","Medium","Off-campus","NSFAS","High","Far"
3347.06444274242,"High","Medium","Off-campus","NSFAS","High","Far"
3333.15162419638,"High","Medium","Off-campus","NSFAS","High","Far"
3126.68104273613,"High","Medium","Off-campus","NSFAS","High","Far"
3304.84544652345,"High","Medium","Off-campus","NSFAS","High","Far"
3451.64871628571,"High","Medium","Off-campus","NSFAS","High","Far"
3444.79167255015,"High","Medium","Off-campus","NSFAS","High","Far"
3582.38543497182,"High","Medium","Off-campus","NSFAS","High","Far"
3822.96893078088,"High","Medium","Off-campus","NSFAS","High","Far"
3583.41775791597,"High","Medium","Off-campus","NSFAS","High","Far"
3868.94674368551,"High","Medium","Off-campus","NSFAS","High","Far"
3338.01850881992,"High","Medium","Off-campus","NSFAS","High","Far"
3537.66710250008,"Low","High","Off-campus","NSFAS","High","Far"
3348.3522269544,"Low","High","Off-campus","NSFAS","High","Far"
2902.07277869149,"Low","High","Off-campus","NSFAS","High","Far"
3300.54275312131,"Low","High","Off-campus","NSFAS","High","Far"
2890.57678985763,"Low","High","Off-campus","NSFAS","High","Far"
3436.80766892293,"Low","High","Off-campus","NSFAS","High","Far"
3065.0634637431,"Low","High","Off-campus","NSFAS","High","Far"
3140.97245324085,"Low","High","Off-campus","NSFAS","High","Far"
3030.11587776419,"Low","High","Off-campus","NSFAS","High","Far"
2986.95542690893,"Low","High","Off-campus","NSFAS","High","Far"
3625.5349272992,"Low","High","Off-campus","NSFAS","High","Far"
3447.95113072569,"Low","High","Off-campus","NSFAS","High","Far"
3368.80326925686,"Low","High","Off-campus","NSFAS","High","Far"
3218.40498975098,"Low","High","Off-campus","NSFAS","High","Far"
3384.08345363795,"Low","High","Off-campus","NSFAS","High","Far"
3365.42819422899,"Low","High","Off-campus","NSFAS","High","Far"
3600.88014959532,"Low","High","Off-campus","NSFAS","High","Far"
3412.50994455311,"Low","High","Off-campus","NSFAS","High","Far"
3148.45274838562,"Low","High","Off-campus","NSFAS","High","Far"
3146.27676418503,"Low","High","Off-campus","NSFAS","High","Far"
3082.98185891597,"High","High","Off-campus","NSFAS","High","Far"
3109.06535979604,"High","High","Off-campus","NSFAS","High","Far"
3140.82901512612,"High","High","Off-campus","NSFAS","High","Far"
3505.72018739957,"High","High","Off-campus","NSFAS","High","Far"
2617.91009182548,"High","High","Off-campus","NSFAS","High","Far"
3024.53854289741,"High","High","Off-campus","NSFAS","High","Far"
3166.77982015834,"High","High","Off-campus","NSFAS","High","Far"
2879.1853990617,"High","High","Off-campus","NSFAS","High","Far"
3604.77515252638,"High","High","Off-campus","NSFAS","High","Far"
3141.51292474704,"High","High","Off-campus","NSFAS","High","Far"
2920.7704671966,"High","High","Off-campus","NSFAS","High","Far"
2977.09655329733,"High","High","Off-campus","NSFAS","High","Far"
3418.09879062836,"High","High","Off-campus","NSFAS","High","Far"
3667.25233512602,"High","High","Off-campus","NSFAS","High","Far"
3168.93287404694,"High","High","Off-campus","NSFAS","High","Far"
3226.75720184408,"High","High","Off-campus","NSFAS","High","Far"
2962.86623498622,"High","High","Off-campus","NSFAS","High","Far"
3529.1611776823,"High","High","Off-campus","NSFAS","High","Far"
3380.66423158649,"High","High","Off-campus","NSFAS","High","Far"
2617.68663428562,"High","High","Off-campus","NSFAS","High","Far"
4138.69186354562,"Low","Low","Apartment","NSFAS","High","Far"
4241.47062641462,"Low","Low","Apartment","NSFAS","High","Far"
4022.95983165487,"Low","Low","Apartment","NSFAS","High","Far"
4231.69395609946,"Low","Low","Apartment","NSFAS","High","Far"
4016.63971143395,"Low","Low","Apartment","NSFAS","High","Far"
4389.82698843264,"Low","Low","Apartment","NSFAS","High","Far"
4383.91119096628,"Low","Low","Apartment","NSFAS","High","Far"
4502.74608828485,"Low","Low","Apartment","NSFAS","High","Far"
4404.11403398339,"Low","Low","Apartment","NSFAS","High","Far"
4698.52850971347,"Low","Low","Apartment","NSFAS","High","Far"
4203.46553067798,"Low","Low","Apartment","NSFAS","High","Far"
3761.67415814089,"Low","Low","Apartment","NSFAS","High","Far"
4306.41480326997,"Low","Low","Apartment","NSFAS","High","Far"
4462.46221125637,"Low","Low","Apartment","NSFAS","High","Far"
4199.6911001218,"Low","Low","Apartment","NSFAS","High","Far"
4650.21911940823,"Low","Low","Apartment","NSFAS","High","Far"
4573.69216967152,"Low","Low","Apartment","NSFAS","High","Far"
4434.3733247303,"Low","Low","Apartment","NSFAS","High","Far"
4317.44368944365,"Low","Low","Apartment","NSFAS","High","Far"
4162.12484170155,"Low","Low","Apartment","NSFAS","High","Far"
4255.76415805451,"High","Low","Apartment","NSFAS","High","Far"
4417.29446191748,"High","Low","Apartment","NSFAS","High","Far"
4541.94919706192,"High","Low","Apartment","NSFAS","High","Far"
4225.97133579642,"High","Low","Apartment","NSFAS","High","Far"
4117.93668539409,"High","Low","Apartment","NSFAS","High","Far"
4918.90146546653,"High","Low","Apartment","NSFAS","High","Far"
4429.63929258743,"High","Low","Apartment","NSFAS","High","Far"
4074.09919866564,"High","Low","Apartment","NSFAS","High","Far"
4532.74476408581,"High","Low","Apartment","NSFAS","High","Far"
4315.42162447446,"High","Low","Apartment","NSFAS","High","Far"
4506.69731213041,"High","Low","Apartment","NSFAS","High","Far"
4312.94923814021,"High","Low","Apartment","NSFAS","High","Far"
4285.3927371887,"High","Low","Apartment","NSFAS","High","Far"
4322.65290517807,"High","Low","Apartment","NSFAS","High","Far"
4403.19519926314,"High","Low","Apartment","NSFAS","High","Far"
4147.47856711402,"High","Low","Apartment","NSFAS","High","Far"
4136.15919243172,"High","Low","Apartment","NSFAS","High","Far"
4253.80519846516,"High","Low","Apartment","NSFAS","High","Far"
4342.82535790927,"High","Low","Apartment","NSFAS","High","Far"
4220.65588618265,"High","Low","Apartment","NSFAS","High","Far"
4079.24614061448,"Low","Medium","Apartment","NSFAS","High","Far"
3724.5661468495,"Low","Medium","Apartment","NSFAS","High","Far"
3642.26038678316,"Low","Medium","Apartment","NSFAS","High","Far"
4473.00265812702,"Low","Medium","Apartment","NSFAS","High","Far"
4099.46927826508,"Low","Medium","Apartment","NSFAS","High","Far"
3900.74296665136,"Low","Medium","Apartment","NSFAS","High","Far"
3930.01053787741,"Low","Medium","Apartment","NSFAS","High","Far"
4196.27963276089,"Low","Medium","Apartment","NSFAS","High","Far"
3947.41979644266,"Low","Medium","Apartment","NSFAS","High","Far"
4048.02874096917,"Low","Medium","Apartment","NSFAS","High","Far"
3933.81859347539,"Low","Medium","Apartment","NSFAS","High","Far"
3874.65223551581,"Low","Medium","Apartment","NSFAS","High","Far"
4150.54745338006,"Low","Medium","Apartment","NSFAS","High","Far"
4035.37363958754,"Low","Medium","Apartment","NSFAS","High","Far"
4325.45316674258,"Low","Medium","Apartment","NSFAS","High","Far"
3718.65078558131,"Low","Medium","Apartment","NSFAS","High","Far"
3966.17314848765,"Low","Medium","Apartment","NSFAS","High","Far"
3947.75276279505,"Low","Medium","Apartment","NSFAS","High","Far"
3731.28441652158,"Low","Medium","Apartment","NSFAS","High","Far"
4249.46468156457,"Low","Medium","Apartment","NSFAS","High","Far"
3973.15006273146,"High","Medium","Apartment","NSFAS","High","Far"
3653.61050239213,"High","Medium","Apartment","NSFAS","High","Far"
3851.96484315145,"High","Medium","Apartment","NSFAS","High","Far"
3723.66660983848,"High","Medium","Apartment","NSFAS","High","Far"
4259.7721281536,"High","Medium","Apartment","NSFAS","High","Far"
4635.72611421553,"High","Medium","Apartment","NSFAS","High","Far"
3831.5710452159,"High","Medium","Apartment","NSFAS","High","Far"
3976.94249797455,"High","Medium","Apartment","NSFAS","High","Far"
4069.93375857266,"High","Medium","Apartment","NSFAS","High","Far"
4677.2398547517,"High","Medium","Apartment","NSFAS","High","Far"
3417.74913408107,"High","Medium","Apartment","NSFAS","High","Far"
3871.51106607592,"High","Medium","Apartment","NSFAS","High","Far"
3699.30131069306,"High","Medium","Apartment","NSFAS","High","Far"
3943.09379844077,"High","Medium","Apartment","NSFAS","High","Far"
3931.0251956035,"High","Medium","Apartment","NSFAS","High","Far"
3817.54779849377,"High","Medium","Apartment","NSFAS","High","Far"
4458.53892938089,"High","Medium","Apartment","NSFAS","High","Far"
4064.26633426624,"High","Medium","Apartment","NSFAS","High","Far"
4598.39634354699,"High","Medium","Apartment","NSFAS","High","Far"
4205.90415655459,"High","Medium","Apartment","NSFAS","High","Far"
3383.67196243599,"Low","High","Apartment","NSFAS","High","Far"
3511.62719623295,"Low","High","Apartment","NSFAS","High","Far"
3768.25960479074,"Low","High","Apartment","NSFAS","High","Far"
3555.52526472874,"Low","High","Apartment","NSFAS","High","Far"
3788.5724222694,"Low","High","Apartment","NSFAS","High","Far"
3883.14316048955,"Low","High","Apartment","NSFAS","High","Far"
3805.28056916277,"Low","High","Apartment","NSFAS","High","Far"
3666.34679145729,"Low","High","Apartment","NSFAS","High","Far"
3539.11526653436,"Low","High","Apartment","NSFAS","High","Far"
3377.66982770896,"Low","High","Apartment","NSFAS","High","Far"
3785.22372464958,"Low","High","Apartment","NSFAS","High","Far"
3930.58391852322,"Low","High","Apartment","NSFAS","High","Far"
3680.08264756371,"Low","High","Apartment","NSFAS","High","Far"
3888.40441318112,"Low","High","Apartment","NSFAS","High","Far"
4256.882420881,"Low","High","Apartment","NSFAS","High","Far"
4183.45532048943,"Low","High","Apartment","NSFAS","High","Far"
3576.27363080597,"Low","High","Apartment","NSFAS","High","Far"
3836.67796034877,"Low","High","Apartment","NSFAS","High","Far"
3524.44734056347,"Low","High","Apartment","NSFAS","High","Far"
3872.4533559754,"Low","High","Apartment","NSFAS","High","Far"
3685.40921498081,"High","High","Apartment","NSFAS","High","Far"
3769.39689451666,"High","High","Apartment","NSFAS","High","Far"
3485.2463463977,"High","High","Apartment","NSFAS","High","Far"
4001.34447895816,"High","High","Apartment","NSFAS","High","Far"
3678.95500838078,"High","High","Apartment","NSFAS","High","Far"
3588.52001051123,"High","High","Apartment","NSFAS","High","Far"
3680.8446568462,"High","High","Apartment","NSFAS","High","Far"
3719.09959499897,"High","High","Apartment","NSFAS","High","Far"
4109.21600292346,"High","High","Apartment","NSFAS","High","Far"
3422.31900291656,"High","High","Apartment","NSFAS","High","Far"
